time,OS,RL
158.996,13.4395,13.4083
159.196,13.448,13.4034
159.396,13.4536,13.3993
159.597,13.4612,13.3962
159.797,13.4665,13.3945
159.998,13.469,13.3929
160.198,13.4731,13.3897
160.399,13.4764,13.3872
160.599,13.4785,13.3874
160.8,13.4779,13.3881
161,13.4745,13.3889
161.2,13.4713,13.3923
161.401,13.4688,13.3966
161.601,13.4693,13.4011
161.802,13.4694,13.4038
162.002,13.4718,13.4073
162.203,13.4744,13.4125
162.403,13.4778,13.4156
162.603,13.4813,13.421
162.804,13.4846,13.4266
163.004,13.4895,13.4325
163.205,13.4884,13.4387
163.405,13.4866,13.437
163.606,13.4882,13.4405
163.806,13.4934,13.4443
164.007,13.4949,13.4474
164.207,13.4942,13.4484
164.408,13.4932,13.4473
164.608,13.4906,13.448
164.808,13.4844,13.4476
165.009,13.4762,13.4469
165.209,13.4655,13.4445
165.41,13.4574,13.4405
165.61,13.451,13.4355
165.81,13.4439,13.4297
166.011,13.4378,13.4252
166.211,13.4324,13.4225
166.412,13.4289,13.4196
166.612,13.4279,13.4171
166.813,13.4285,13.4165
167.013,13.429,13.4163
167.214,13.4351,13.4189
167.414,13.4389,13.4217
167.615,13.4405,13.4234
167.815,13.4492,13.4247
168.015,13.4572,13.4266
168.216,13.4627,13.4294
168.416,13.47,13.4324
168.617,13.4776,13.434
168.817,13.4817,13.4364
169.018,13.4845,13.4368
169.218,13.4857,13.4387
169.419,13.4841,13.4406
169.619,13.4781,13.4388
169.82,13.473,13.44
170.02,13.4733,13.4412
170.221,13.4665,13.4419
170.421,13.4565,13.4437
170.621,13.4444,13.4461
170.822,13.4338,13.4468
171.022,13.4238,13.4482
171.223,13.4184,13.448
171.423,13.4158,13.4476
171.624,13.4166,13.4475
171.824,13.4188,13.4446
172.025,13.4218,13.4401
172.225,13.4225,13.4383
172.426,13.4265,13.4363
172.626,13.4344,13.4343
172.827,13.4438,13.4326
173.027,13.4529,13.4308
173.228,13.4611,13.4289
173.428,13.4625,13.4284
173.629,13.4705,13.428
173.829,13.4839,13.4281
174.029,13.4948,13.4284
174.23,13.5045,13.4292
174.43,13.5143,13.4314
174.631,13.5133,13.4352
174.831,13.514,13.4383
175.032,13.5142,13.4403
175.232,13.5145,13.4433
175.432,13.5122,13.4474
175.633,13.5102,13.4522
175.833,13.5043,13.4563
176.034,13.4988,13.4592
176.234,13.4918,13.4619
176.435,13.4859,13.4633
176.635,13.4792,13.4637
176.836,13.4754,13.4614
177.036,13.4708,13.4588
177.236,13.4665,13.4556
177.437,13.4627,13.4515
177.637,13.4562,13.4468
177.838,13.4527,13.4418
178.038,13.4536,13.4371
178.239,13.4546,13.4348
178.439,13.4577,13.4339
178.639,13.4614,13.433
178.84,13.4658,13.4324
179.04,13.47,13.4329
179.241,13.4707,13.433
179.441,13.4684,13.4355
179.642,13.468,13.4388
179.842,13.4664,13.4397
180.042,13.4641,13.4403
180.243,13.4625,13.4427
180.443,13.4578,13.4447
180.644,13.4506,13.4464
180.844,13.4382,13.4475
181.045,13.4259,13.4489
181.245,13.4195,13.4493
181.445,13.4149,13.4485
181.646,13.412,13.4487
181.846,13.4114,13.4494
182.047,13.4096,13.4505
182.247,13.4078,13.451
182.448,13.4047,13.4502
182.648,13.4039,13.4509
182.849,13.4052,13.4507
183.049,13.4082,13.4512
183.25,13.4137,13.4515
